,timestamp,customer_name,customer_no,location
6600,09-06-2019 15:28,Leah,1271,drinks
6601,09-06-2019 15:28,Russell,1274,drinks
6602,09-06-2019 15:28,Jessica,1275,drinks
6603,09-06-2019 15:28,Michael,1276,fruit
6604,09-06-2019 15:28,Andrea,1277,dairy
6605,09-06-2019 15:28,Emily,1278,fruit
6606,09-06-2019 15:28,Jennifer,1279,checkout
6607,09-06-2019 15:28,Robert,1280,fruit
6608,09-06-2019 15:29,Gregory,1248,fruit
6609,09-06-2019 15:29,Melinda,1249,dairy
6610,09-06-2019 15:29,Todd,1252,fruit
6611,09-06-2019 15:29,Stephanie,1255,drinks
6612,09-06-2019 15:29,Michelle,1265,dairy
6613,09-06-2019 15:29,Eric,1267,dairy
6614,09-06-2019 15:29,Russell,1274,drinks
6615,09-06-2019 15:29,Jessica,1275,fruit
6616,09-06-2019 15:29,Michael,1276,fruit
6617,09-06-2019 15:29,Andrea,1277,dairy
6618,09-06-2019 15:29,Emily,1278,fruit
6619,09-06-2019 15:29,Robert,1280,dairy
6620,09-06-2019 15:29,Amanda,1281,drinks
6621,09-06-2019 15:29,Bethany,1282,drinks
6622,09-06-2019 15:29,Jermaine,1283,fruit
6623,09-06-2019 15:30,Gregory,1248,fruit
6624,09-06-2019 15:30,Todd,1252,fruit
6625,09-06-2019 15:30,Stephanie,1255,fruit
6626,09-06-2019 15:30,Michelle,1265,dairy
6627,09-06-2019 15:30,Eric,1267,dairy
6628,09-06-2019 15:30,Russell,1274,drinks
6629,09-06-2019 15:30,Jessica,1275,fruit
6630,09-06-2019 15:30,Michael,1276,fruit
6631,09-06-2019 15:30,Andrea,1277,dairy
6632,09-06-2019 15:30,Robert,1280,drinks
6633,09-06-2019 15:30,Amanda,1281,drinks
6634,09-06-2019 15:30,Jermaine,1283,dairy
6635,09-06-2019 15:30,Donald,1284,spices
6636,09-06-2019 15:30,Cynthia,1285,spices
6637,09-06-2019 15:30,Brian,1286,fruit
6638,09-06-2019 15:31,Gregory,1248,fruit
6639,09-06-2019 15:31,Todd,1252,fruit
6640,09-06-2019 15:31,Stephanie,1255,fruit
6641,09-06-2019 15:31,Michelle,1265,dairy
6642,09-06-2019 15:31,Eric,1267,dairy
6643,09-06-2019 15:31,Jessica,1275,fruit
6644,09-06-2019 15:31,Michael,1276,fruit
6645,09-06-2019 15:31,Andrea,1277,drinks
6646,09-06-2019 15:31,Robert,1280,spices
6647,09-06-2019 15:31,Amanda,1281,drinks
6648,09-06-2019 15:31,Jermaine,1283,dairy
6649,09-06-2019 15:31,Donald,1284,dairy
6650,09-06-2019 15:31,Cynthia,1285,spices
6651,09-06-2019 15:31,Karen,1287,fruit
6652,09-06-2019 15:31,Amy,1288,checkout
6653,09-06-2019 15:31,Joshua,1289,fruit
6654,09-06-2019 15:32,Gregory,1248,drinks
6655,09-06-2019 15:32,Stephanie,1255,dairy
6656,09-06-2019 15:32,Michelle,1265,drinks
6657,09-06-2019 15:32,Eric,1267,dairy
6658,09-06-2019 15:32,Jessica,1275,fruit
6659,09-06-2019 15:32,Michael,1276,fruit
6660,09-06-2019 15:32,Robert,1280,spices
6661,09-06-2019 15:32,Amanda,1281,drinks
6662,09-06-2019 15:32,Jermaine,1283,dairy
6663,09-06-2019 15:32,Donald,1284,spices
6664,09-06-2019 15:32,Cynthia,1285,spices
6665,09-06-2019 15:32,Joshua,1289,drinks
6666,09-06-2019 15:32,David,1290,dairy
6667,09-06-2019 15:32,Glenn,1291,checkout
6668,09-06-2019 15:32,Mary,1292,dairy
6669,09-06-2019 15:32,John,1293,checkout
6670,09-06-2019 15:32,Stephanie,1294,dairy
6671,09-06-2019 15:33,Stephanie,1255,dairy
6672,09-06-2019 15:33,Michelle,1265,drinks
6673,09-06-2019 15:33,Eric,1267,drinks
6674,09-06-2019 15:33,Jessica,1275,fruit
6675,09-06-2019 15:33,Michael,1276,fruit
6676,09-06-2019 15:33,Robert,1280,fruit
6677,09-06-2019 15:33,Amanda,1281,drinks
6678,09-06-2019 15:33,Jermaine,1283,dairy
6679,09-06-2019 15:33,Donald,1284,dairy
6680,09-06-2019 15:33,Cynthia,1285,dairy
6681,09-06-2019 15:33,Joshua,1289,drinks
6682,09-06-2019 15:33,David,1290,dairy
6683,09-06-2019 15:33,Mary,1292,dairy
6684,09-06-2019 15:33,Stephanie,1294,dairy
6685,09-06-2019 15:33,Antonio,1295,checkout
6686,09-06-2019 15:33,Elizabeth,1296,checkout
6687,09-06-2019 15:34,Stephanie,1255,dairy
6688,09-06-2019 15:34,Michelle,1265,drinks
6689,09-06-2019 15:34,Eric,1267,drinks
6690,09-06-2019 15:34,Jessica,1275,fruit
6691,09-06-2019 15:34,Michael,1276,fruit
6692,09-06-2019 15:34,Robert,1280,fruit
6693,09-06-2019 15:34,Amanda,1281,spices
6694,09-06-2019 15:34,Jermaine,1283,spices
6695,09-06-2019 15:34,Cynthia,1285,dairy
6696,09-06-2019 15:34,Joshua,1289,fruit
6697,09-06-2019 15:34,David,1290,dairy
6698,09-06-2019 15:34,Mary,1292,dairy
6699,09-06-2019 15:34,Stephanie,1294,dairy
6700,09-06-2019 15:34,Allison,1297,fruit
6701,09-06-2019 15:34,Devin,1298,dairy
6702,09-06-2019 15:34,Nicholas,1299,fruit
6703,09-06-2019 15:35,Michelle,1265,drinks
6704,09-06-2019 15:35,Eric,1267,drinks
6705,09-06-2019 15:35,Jessica,1275,fruit
6706,09-06-2019 15:35,Michael,1276,fruit
6707,09-06-2019 15:35,Robert,1280,fruit
6708,09-06-2019 15:35,Amanda,1281,fruit
6709,09-06-2019 15:35,Jermaine,1283,spices
6710,09-06-2019 15:35,Cynthia,1285,dairy
6711,09-06-2019 15:35,Joshua,1289,fruit
6712,09-06-2019 15:35,David,1290,dairy
6713,09-06-2019 15:35,Mary,1292,dairy
6714,09-06-2019 15:35,Stephanie,1294,dairy
6715,09-06-2019 15:35,Allison,1297,spices
6716,09-06-2019 15:35,Devin,1298,dairy
6717,09-06-2019 15:35,Nicholas,1299,dairy
6718,09-06-2019 15:35,Cynthia,1300,spices
6719,09-06-2019 15:35,Jay,1301,fruit
6720,09-06-2019 15:35,Heather,1302,checkout
6721,09-06-2019 15:35,Kristen,1303,drinks
6722,09-06-2019 15:35,Andrew,1304,dairy
6723,09-06-2019 15:36,Michelle,1265,drinks
6724,09-06-2019 15:36,Eric,1267,drinks
6725,09-06-2019 15:36,Michael,1276,fruit
6726,09-06-2019 15:36,Robert,1280,fruit
6727,09-06-2019 15:36,Amanda,1281,dairy
6728,09-06-2019 15:36,Jermaine,1283,spices
6729,09-06-2019 15:36,Cynthia,1285,dairy
6730,09-06-2019 15:36,Joshua,1289,spices
6731,09-06-2019 15:36,Mary,1292,dairy
6732,09-06-2019 15:36,Stephanie,1294,dairy
6733,09-06-2019 15:36,Allison,1297,spices
6734,09-06-2019 15:36,Devin,1298,dairy
6735,09-06-2019 15:36,Nicholas,1299,dairy
6736,09-06-2019 15:36,Cynthia,1300,dairy
6737,09-06-2019 15:36,Jay,1301,fruit
6738,09-06-2019 15:36,Kristen,1303,drinks
6739,09-06-2019 15:36,Andrew,1304,dairy
6740,09-06-2019 15:36,Sarah,1305,drinks
6741,09-06-2019 15:37,Michelle,1265,drinks
6742,09-06-2019 15:37,Michael,1276,fruit
6743,09-06-2019 15:37,Robert,1280,fruit
6744,09-06-2019 15:37,Amanda,1281,dairy
6745,09-06-2019 15:37,Jermaine,1283,fruit
6746,09-06-2019 15:37,Cynthia,1285,dairy
6747,09-06-2019 15:37,Joshua,1289,spices
6748,09-06-2019 15:37,Mary,1292,dairy
6749,09-06-2019 15:37,Stephanie,1294,dairy
6750,09-06-2019 15:37,Allison,1297,spices
6751,09-06-2019 15:37,Devin,1298,dairy
6752,09-06-2019 15:37,Nicholas,1299,drinks
6753,09-06-2019 15:37,Cynthia,1300,dairy
6754,09-06-2019 15:37,Jay,1301,fruit
6755,09-06-2019 15:37,Andrew,1304,dairy
6756,09-06-2019 15:37,Lisa,1306,fruit
6757,09-06-2019 15:38,Michelle,1265,drinks
6758,09-06-2019 15:38,Michael,1276,fruit
6759,09-06-2019 15:38,Amanda,1281,drinks
6760,09-06-2019 15:38,Jermaine,1283,fruit
6761,09-06-2019 15:38,Cynthia,1285,fruit
6762,09-06-2019 15:38,Joshua,1289,spices
6763,09-06-2019 15:38,Mary,1292,dairy
6764,09-06-2019 15:38,Stephanie,1294,dairy
6765,09-06-2019 15:38,Allison,1297,spices
6766,09-06-2019 15:38,Devin,1298,dairy
6767,09-06-2019 15:38,Nicholas,1299,drinks
6768,09-06-2019 15:38,Cynthia,1300,dairy
6769,09-06-2019 15:38,Jay,1301,fruit
6770,09-06-2019 15:38,Andrew,1304,spices
6771,09-06-2019 15:38,Lisa,1306,fruit
6772,09-06-2019 15:38,Pamela,1307,drinks
6773,09-06-2019 15:39,Michelle,1265,drinks
6774,09-06-2019 15:39,Michael,1276,spices
6775,09-06-2019 15:39,Amanda,1281,drinks
6776,09-06-2019 15:39,Jermaine,1283,fruit
6777,09-06-2019 15:39,Cynthia,1285,dairy
6778,09-06-2019 15:39,Joshua,1289,fruit
6779,09-06-2019 15:39,Mary,1292,spices
6780,09-06-2019 15:39,Stephanie,1294,drinks
6781,09-06-2019 15:39,Allison,1297,drinks
6782,09-06-2019 15:39,Devin,1298,dairy
6783,09-06-2019 15:39,Nicholas,1299,drinks
6784,09-06-2019 15:39,Cynthia,1300,dairy
6785,09-06-2019 15:39,Jay,1301,fruit
6786,09-06-2019 15:39,Andrew,1304,spices
6787,09-06-2019 15:39,Lisa,1306,fruit
6788,09-06-2019 15:39,James,1308,fruit
6789,09-06-2019 15:39,Kimberly,1309,drinks
6790,09-06-2019 15:40,Michael,1276,spices
6791,09-06-2019 15:40,Amanda,1281,spices
6792,09-06-2019 15:40,Jermaine,1283,dairy
6793,09-06-2019 15:40,Mary,1292,dairy
6794,09-06-2019 15:40,Allison,1297,drinks
6795,09-06-2019 15:40,Devin,1298,dairy
6796,09-06-2019 15:40,Nicholas,1299,drinks
6797,09-06-2019 15:40,Jay,1301,spices
6798,09-06-2019 15:40,Andrew,1304,dairy
6799,09-06-2019 15:40,Lisa,1306,fruit
6800,09-06-2019 15:40,James,1308,spices
6801,09-06-2019 15:40,Kimberly,1309,drinks
6802,09-06-2019 15:40,Andrea,1310,spices
6803,09-06-2019 15:40,James,1311,spices
6804,09-06-2019 15:40,Julie,1312,spices
6805,09-06-2019 15:40,David,1313,drinks
6806,09-06-2019 15:40,Adrian,1314,dairy
6807,09-06-2019 15:41,Michael,1276,spices
6808,09-06-2019 15:41,Amanda,1281,spices
6809,09-06-2019 15:41,Jermaine,1283,dairy
6810,09-06-2019 15:41,Mary,1292,dairy
6811,09-06-2019 15:41,Devin,1298,dairy
6812,09-06-2019 15:41,Nicholas,1299,fruit
6813,09-06-2019 15:41,Andrew,1304,dairy
6814,09-06-2019 15:41,Lisa,1306,fruit
6815,09-06-2019 15:41,James,1308,dairy
6816,09-06-2019 15:41,Kimberly,1309,fruit
6817,09-06-2019 15:41,Andrea,1310,spices
6818,09-06-2019 15:41,James,1311,fruit
6819,09-06-2019 15:41,Julie,1312,spices
6820,09-06-2019 15:41,Adrian,1314,dairy
6821,09-06-2019 15:41,Richard,1315,drinks
6822,09-06-2019 15:41,Mario,1316,spices
6823,09-06-2019 15:41,Phillip,1317,drinks
6824,09-06-2019 15:41,Vincent,1318,drinks
6825,09-06-2019 15:41,Brent,1319,checkout
6826,09-06-2019 15:42,Michael,1276,drinks
6827,09-06-2019 15:42,Amanda,1281,spices
6828,09-06-2019 15:42,Jermaine,1283,dairy
6829,09-06-2019 15:42,Mary,1292,dairy
6830,09-06-2019 15:42,Devin,1298,drinks
6831,09-06-2019 15:42,Nicholas,1299,fruit
6832,09-06-2019 15:42,Andrew,1304,dairy
6833,09-06-2019 15:42,Lisa,1306,fruit
6834,09-06-2019 15:42,James,1308,dairy
6835,09-06-2019 15:42,Kimberly,1309,fruit
6836,09-06-2019 15:42,Andrea,1310,spices
6837,09-06-2019 15:42,James,1311,dairy
6838,09-06-2019 15:42,Julie,1312,dairy
6839,09-06-2019 15:42,Adrian,1314,dairy
6840,09-06-2019 15:42,Mario,1316,spices
6841,09-06-2019 15:42,Vincent,1318,drinks
6842,09-06-2019 15:42,Paula,1320,fruit
6843,09-06-2019 15:42,Nicole,1321,dairy
6844,09-06-2019 15:42,Daniel,1322,spices
6845,09-06-2019 15:42,Melissa,1323,fruit
6846,09-06-2019 15:42,Joseph,1324,fruit
6847,09-06-2019 15:43,Michael,1276,drinks
6848,09-06-2019 15:43,Amanda,1281,spices
6849,09-06-2019 15:43,Jermaine,1283,fruit
6850,09-06-2019 15:43,Mary,1292,dairy
6851,09-06-2019 15:43,Devin,1298,drinks
6852,09-06-2019 15:43,Nicholas,1299,dairy
6853,09-06-2019 15:43,Andrew,1304,dairy
6854,09-06-2019 15:43,Lisa,1306,dairy
6855,09-06-2019 15:43,James,1308,dairy
6856,09-06-2019 15:43,Kimberly,1309,fruit
6857,09-06-2019 15:43,Andrea,1310,fruit
6858,09-06-2019 15:43,James,1311,dairy
6859,09-06-2019 15:43,Julie,1312,dairy
6860,09-06-2019 15:43,Adrian,1314,dairy
6861,09-06-2019 15:43,Mario,1316,fruit
6862,09-06-2019 15:43,Vincent,1318,drinks
6863,09-06-2019 15:43,Paula,1320,fruit
6864,09-06-2019 15:43,Nicole,1321,dairy
6865,09-06-2019 15:43,Daniel,1322,dairy
6866,09-06-2019 15:43,Melissa,1323,fruit
6867,09-06-2019 15:43,Joseph,1324,fruit
6868,09-06-2019 15:43,Robert,1325,checkout
6869,09-06-2019 15:43,Dawn,1326,checkout
6870,09-06-2019 15:43,William,1327,dairy
6871,09-06-2019 15:43,Curtis,1328,spices
6872,09-06-2019 15:44,Michael,1276,drinks
6873,09-06-2019 15:44,Amanda,1281,spices
6874,09-06-2019 15:44,Jermaine,1283,fruit
6875,09-06-2019 15:44,Mary,1292,fruit
6876,09-06-2019 15:44,Devin,1298,drinks
6877,09-06-2019 15:44,Nicholas,1299,dairy
6878,09-06-2019 15:44,Andrew,1304,dairy
6879,09-06-2019 15:44,Lisa,1306,dairy
6880,09-06-2019 15:44,James,1308,dairy
6881,09-06-2019 15:44,Kimberly,1309,drinks
6882,09-06-2019 15:44,Andrea,1310,fruit
6883,09-06-2019 15:44,Julie,1312,dairy
6884,09-06-2019 15:44,Adrian,1314,dairy
6885,09-06-2019 15:44,Mario,1316,fruit
6886,09-06-2019 15:44,Vincent,1318,drinks
6887,09-06-2019 15:44,Paula,1320,fruit
6888,09-06-2019 15:44,Daniel,1322,dairy
6889,09-06-2019 15:44,Joseph,1324,fruit
6890,09-06-2019 15:44,Curtis,1328,dairy
6891,09-06-2019 15:45,Michael,1276,drinks
6892,09-06-2019 15:45,Amanda,1281,spices
6893,09-06-2019 15:45,Mary,1292,fruit
6894,09-06-2019 15:45,Nicholas,1299,dairy
6895,09-06-2019 15:45,Andrew,1304,dairy
6896,09-06-2019 15:45,Lisa,1306,dairy
6897,09-06-2019 15:45,James,1308,dairy
6898,09-06-2019 15:45,Kimberly,1309,spices
6899,09-06-2019 15:45,Andrea,1310,dairy
6900,09-06-2019 15:45,Adrian,1314,dairy
6901,09-06-2019 15:45,Mario,1316,fruit
6902,09-06-2019 15:45,Vincent,1318,drinks
6903,09-06-2019 15:45,Paula,1320,fruit
6904,09-06-2019 15:45,Daniel,1322,dairy
6905,09-06-2019 15:45,Joseph,1324,spices
6906,09-06-2019 15:45,Curtis,1328,dairy
6907,09-06-2019 15:45,Ann,1329,spices
6908,09-06-2019 15:45,Edward,1330,spices
6909,09-06-2019 15:46,Michael,1276,drinks
6910,09-06-2019 15:46,Amanda,1281,drinks
6911,09-06-2019 15:46,Nicholas,1299,dairy
6912,09-06-2019 15:46,Andrew,1304,dairy
6913,09-06-2019 15:46,James,1308,dairy
6914,09-06-2019 15:46,Kimberly,1309,dairy
6915,09-06-2019 15:46,Andrea,1310,spices
6916,09-06-2019 15:46,Adrian,1314,spices
6917,09-06-2019 15:46,Mario,1316,spices
6918,09-06-2019 15:46,Vincent,1318,drinks
6919,09-06-2019 15:46,Paula,1320,fruit
6920,09-06-2019 15:46,Joseph,1324,drinks
6921,09-06-2019 15:46,Curtis,1328,dairy
6922,09-06-2019 15:46,Ann,1329,spices
6923,09-06-2019 15:46,Edward,1330,spices
6924,09-06-2019 15:46,Evan,1331,checkout
6925,09-06-2019 15:46,James,1332,dairy
6926,09-06-2019 15:46,April,1333,drinks
6927,09-06-2019 15:46,Erin,1334,drinks
6928,09-06-2019 15:47,Amanda,1281,fruit
6929,09-06-2019 15:47,Nicholas,1299,spices
6930,09-06-2019 15:47,James,1308,dairy
6931,09-06-2019 15:47,Andrea,1310,drinks
6932,09-06-2019 15:47,Adrian,1314,spices
6933,09-06-2019 15:47,Vincent,1318,spices
6934,09-06-2019 15:47,Paula,1320,fruit
6935,09-06-2019 15:47,Curtis,1328,spices
6936,09-06-2019 15:47,Ann,1329,dairy
6937,09-06-2019 15:47,Edward,1330,spices
6938,09-06-2019 15:47,James,1332,dairy
6939,09-06-2019 15:47,April,1333,drinks
6940,09-06-2019 15:47,Erin,1334,drinks
6941,09-06-2019 15:47,Victoria,1335,drinks
6942,09-06-2019 15:48,Amanda,1281,fruit
6943,09-06-2019 15:48,Nicholas,1299,drinks
6944,09-06-2019 15:48,James,1308,dairy
6945,09-06-2019 15:48,Andrea,1310,drinks
6946,09-06-2019 15:48,Adrian,1314,fruit
6947,09-06-2019 15:48,Vincent,1318,spices
6948,09-06-2019 15:48,Curtis,1328,drinks
6949,09-06-2019 15:48,Ann,1329,dairy
6950,09-06-2019 15:48,Edward,1330,spices
6951,09-06-2019 15:48,James,1332,dairy
6952,09-06-2019 15:48,April,1333,drinks
6953,09-06-2019 15:48,Victoria,1335,drinks
6954,09-06-2019 15:48,Mark,1336,spices
6955,09-06-2019 15:48,Thomas,1337,drinks
6956,09-06-2019 15:48,Gary,1338,spices
6957,09-06-2019 15:48,Joan,1339,spices
6958,09-06-2019 15:49,Amanda,1281,fruit
6959,09-06-2019 15:49,Nicholas,1299,drinks
6960,09-06-2019 15:49,James,1308,dairy
6961,09-06-2019 15:49,Andrea,1310,drinks
6962,09-06-2019 15:49,Adrian,1314,fruit
6963,09-06-2019 15:49,Vincent,1318,drinks
6964,09-06-2019 15:49,Ann,1329,drinks
6965,09-06-2019 15:49,James,1332,dairy
6966,09-06-2019 15:49,Victoria,1335,drinks
6967,09-06-2019 15:49,Thomas,1337,spices
6968,09-06-2019 15:49,Gary,1338,spices
6969,09-06-2019 15:49,Samuel,1340,spices
6970,09-06-2019 15:49,Brandy,1341,spices
6971,09-06-2019 15:49,Sandra,1342,fruit
6972,09-06-2019 15:49,Rebecca,1343,checkout
6973,09-06-2019 15:49,Michael,1344,checkout
6974,09-06-2019 15:50,Amanda,1281,fruit
6975,09-06-2019 15:50,Andrea,1310,drinks
6976,09-06-2019 15:50,Adrian,1314,fruit
6977,09-06-2019 15:50,Vincent,1318,drinks
6978,09-06-2019 15:50,Victoria,1335,drinks
6979,09-06-2019 15:50,Thomas,1337,spices
6980,09-06-2019 15:50,Gary,1338,spices
6981,09-06-2019 15:50,Samuel,1340,dairy
6982,09-06-2019 15:50,Brandy,1341,drinks
6983,09-06-2019 15:50,Susan,1345,fruit
6984,09-06-2019 15:50,Johnny,1346,spices
6985,09-06-2019 15:50,Autumn,1347,checkout
6986,09-06-2019 15:50,Doris,1348,checkout
6987,09-06-2019 15:51,Amanda,1281,fruit
6988,09-06-2019 15:51,Andrea,1310,fruit
6989,09-06-2019 15:51,Adrian,1314,dairy
6990,09-06-2019 15:51,Vincent,1318,drinks
6991,09-06-2019 15:51,Thomas,1337,dairy
6992,09-06-2019 15:51,Gary,1338,spices
6993,09-06-2019 15:51,Brandy,1341,fruit
6994,09-06-2019 15:51,Susan,1345,fruit
6995,09-06-2019 15:51,Todd,1349,spices
6996,09-06-2019 15:51,Carlos,1350,fruit
6997,09-06-2019 15:51,Sarah,1351,fruit
6998,09-06-2019 15:51,Dawn,1352,dairy
6999,09-06-2019 15:52,Amanda,1281,fruit
7000,09-06-2019 15:52,Andrea,1310,dairy
7001,09-06-2019 15:52,Adrian,1314,dairy
7002,09-06-2019 15:52,Vincent,1318,drinks
7003,09-06-2019 15:52,Thomas,1337,spices
7004,09-06-2019 15:52,Gary,1338,spices
7005,09-06-2019 15:52,Susan,1345,fruit
7006,09-06-2019 15:52,Carlos,1350,spices
7007,09-06-2019 15:52,Alan,1353,spices
7008,09-06-2019 15:52,Alyssa,1354,fruit
7009,09-06-2019 15:52,Thomas,1355,checkout
7010,09-06-2019 15:52,Rachael,1356,checkout
7011,09-06-2019 15:52,Brandon,1357,fruit
7012,09-06-2019 15:53,Amanda,1281,fruit
7013,09-06-2019 15:53,Andrea,1310,fruit
7014,09-06-2019 15:53,Adrian,1314,dairy
7015,09-06-2019 15:53,Thomas,1337,dairy
7016,09-06-2019 15:53,Gary,1338,drinks
7017,09-06-2019 15:53,Susan,1345,dairy
7018,09-06-2019 15:53,Carlos,1350,dairy
7019,09-06-2019 15:53,Alan,1353,spices
7020,09-06-2019 15:53,Alyssa,1354,fruit
7021,09-06-2019 15:53,Brandon,1357,dairy
7022,09-06-2019 15:53,Bethany,1358,checkout
7023,09-06-2019 15:53,Bruce,1359,fruit
7024,09-06-2019 15:53,George,1360,dairy
7025,09-06-2019 15:54,Andrea,1310,fruit
7026,09-06-2019 15:54,Adrian,1314,dairy
7027,09-06-2019 15:54,Thomas,1337,dairy
7028,09-06-2019 15:54,Gary,1338,drinks
7029,09-06-2019 15:54,Susan,1345,dairy
7030,09-06-2019 15:54,Alyssa,1354,fruit
7031,09-06-2019 15:54,Brandon,1357,drinks
7032,09-06-2019 15:54,Bruce,1359,dairy
7033,09-06-2019 15:54,George,1360,drinks
7034,09-06-2019 15:55,Andrea,1310,fruit
7035,09-06-2019 15:55,Adrian,1314,dairy
7036,09-06-2019 15:55,Thomas,1337,dairy
7037,09-06-2019 15:55,Gary,1338,drinks
7038,09-06-2019 15:55,Susan,1345,dairy
7039,09-06-2019 15:55,Alyssa,1354,fruit
7040,09-06-2019 15:55,Brandon,1357,drinks
7041,09-06-2019 15:55,Bruce,1359,dairy
7042,09-06-2019 15:55,George,1360,drinks
7043,09-06-2019 15:55,Gordon,1361,checkout
7044,09-06-2019 15:55,Hailey,1362,drinks
7045,09-06-2019 15:55,Richard,1363,dairy
7046,09-06-2019 15:55,Bailey,1364,dairy
7047,09-06-2019 15:56,Thomas,1337,dairy
7048,09-06-2019 15:56,Gary,1338,drinks
7049,09-06-2019 15:56,Susan,1345,drinks
7050,09-06-2019 15:56,Alyssa,1354,fruit
7051,09-06-2019 15:56,Brandon,1357,drinks
7052,09-06-2019 15:56,Bruce,1359,dairy
7053,09-06-2019 15:56,George,1360,drinks
7054,09-06-2019 15:56,Richard,1363,dairy
7055,09-06-2019 15:56,Bailey,1364,drinks
7056,09-06-2019 15:56,Austin,1365,drinks
7057,09-06-2019 15:57,Thomas,1337,dairy
7058,09-06-2019 15:57,Gary,1338,spices
7059,09-06-2019 15:57,Susan,1345,drinks
7060,09-06-2019 15:57,Alyssa,1354,fruit
7061,09-06-2019 15:57,George,1360,drinks
7062,09-06-2019 15:57,Bailey,1364,drinks
7063,09-06-2019 15:57,Austin,1365,spices
7064,09-06-2019 15:57,Sandra,1366,drinks
7065,09-06-2019 15:58,Thomas,1337,dairy
7066,09-06-2019 15:58,Gary,1338,drinks
7067,09-06-2019 15:58,Susan,1345,drinks
7068,09-06-2019 15:58,Bailey,1364,drinks
7069,09-06-2019 15:58,Austin,1365,spices
7070,09-06-2019 15:58,Sandra,1366,drinks
7071,09-06-2019 15:58,Michael,1367,checkout
7072,09-06-2019 15:58,Robert,1368,fruit
7073,09-06-2019 15:58,Jade,1369,drinks
7074,09-06-2019 15:59,Thomas,1337,dairy
7075,09-06-2019 15:59,Gary,1338,spices
7076,09-06-2019 15:59,Susan,1345,drinks
7077,09-06-2019 15:59,Bailey,1364,fruit
7078,09-06-2019 15:59,Austin,1365,drinks
7079,09-06-2019 15:59,Sandra,1366,drinks
7080,09-06-2019 16:00,Thomas,1337,dairy
7081,09-06-2019 16:00,Gary,1338,dairy
7082,09-06-2019 16:00,Susan,1345,drinks
7083,09-06-2019 16:00,Bailey,1364,fruit
7084,09-06-2019 16:00,Sandra,1366,drinks
7085,09-06-2019 16:00,Steven,1370,checkout
7086,09-06-2019 16:00,John,1371,drinks
7087,09-06-2019 16:00,Courtney,1372,dairy
7088,09-06-2019 16:00,Natalie,1373,dairy
7089,09-06-2019 16:00,Robert,1374,spices
7090,09-06-2019 16:01,Thomas,1337,drinks
7091,09-06-2019 16:01,Gary,1338,dairy
7092,09-06-2019 16:01,Susan,1345,spices
7093,09-06-2019 16:01,Bailey,1364,fruit
7094,09-06-2019 16:01,Sandra,1366,drinks
7095,09-06-2019 16:01,John,1371,drinks
7096,09-06-2019 16:01,Courtney,1372,dairy
7097,09-06-2019 16:01,Robert,1374,dairy
7098,09-06-2019 16:01,Jeffrey,1375,fruit
7099,09-06-2019 16:02,Thomas,1337,drinks
7100,09-06-2019 16:02,Gary,1338,drinks
7101,09-06-2019 16:02,Susan,1345,spices
7102,09-06-2019 16:02,Bailey,1364,fruit
7103,09-06-2019 16:02,Sandra,1366,fruit
7104,09-06-2019 16:02,John,1371,drinks
7105,09-06-2019 16:02,Courtney,1372,dairy
7106,09-06-2019 16:02,Robert,1374,dairy
7107,09-06-2019 16:02,Jeffrey,1375,fruit
7108,09-06-2019 16:02,James,1376,dairy
7109,09-06-2019 16:02,Donna,1377,drinks
7110,09-06-2019 16:03,Thomas,1337,spices
7111,09-06-2019 16:03,Gary,1338,drinks
7112,09-06-2019 16:03,Susan,1345,spices
7113,09-06-2019 16:03,Bailey,1364,fruit
7114,09-06-2019 16:03,John,1371,drinks
7115,09-06-2019 16:03,Courtney,1372,dairy
7116,09-06-2019 16:03,Robert,1374,dairy
7117,09-06-2019 16:03,Jeffrey,1375,fruit
7118,09-06-2019 16:03,Donna,1377,drinks
7119,09-06-2019 16:03,Ellen,1378,dairy
7120,09-06-2019 16:03,Debra,1379,dairy
7121,09-06-2019 16:03,Travis,1380,dairy
7122,09-06-2019 16:03,Jimmy,1381,spices
7123,09-06-2019 16:03,Angelica,1382,spices
7124,09-06-2019 16:04,Gary,1338,drinks
7125,09-06-2019 16:04,John,1371,drinks
7126,09-06-2019 16:04,Courtney,1372,drinks
7127,09-06-2019 16:04,Robert,1374,dairy
7128,09-06-2019 16:04,Jeffrey,1375,fruit
7129,09-06-2019 16:04,Donna,1377,drinks
7130,09-06-2019 16:04,Ellen,1378,dairy
7131,09-06-2019 16:04,Debra,1379,dairy
7132,09-06-2019 16:04,Travis,1380,dairy
7133,09-06-2019 16:04,Jimmy,1381,fruit
7134,09-06-2019 16:04,Angelica,1382,fruit
7135,09-06-2019 16:04,Nicholas,1383,checkout
7136,09-06-2019 16:04,Rachel,1384,checkout
7137,09-06-2019 16:05,Gary,1338,drinks
7138,09-06-2019 16:05,John,1371,drinks
7139,09-06-2019 16:05,Courtney,1372,drinks
7140,09-06-2019 16:05,Robert,1374,dairy
7141,09-06-2019 16:05,Jeffrey,1375,fruit
7142,09-06-2019 16:05,Donna,1377,fruit
7143,09-06-2019 16:05,Ellen,1378,dairy
7144,09-06-2019 16:05,Debra,1379,dairy
7145,09-06-2019 16:05,Travis,1380,dairy
7146,09-06-2019 16:05,Jimmy,1381,drinks
7147,09-06-2019 16:05,Angelica,1382,fruit
7148,09-06-2019 16:05,Pamela,1385,drinks
